date,BTC,ETH,BNB,SOL,XRP,ADA,DOGE,AVAX,LINK,LTC
2022-02-24 00:00:00+00:00,38327.21,2596.2,361.2,89.36,0.6963,0.853,0.1241,76.39,13.27,104.1
2022-02-25 00:00:00+00:00,39219.17,2768.49,375.0,92.71,0.7699,0.898,0.1276,80.98,14.36,109.2
2022-02-26 00:00:00+00:00,39116.72,2779.47,373.7,90.23,0.7508,0.887,0.1276,81.81,14.72,108.2
2022-02-27 00:00:00+00:00,37699.07,2616.79,360.1,85.63,0.7215,0.856,0.1229,75.07,13.64,102.9
2022-02-28 00:00:00+00:00,43160.0,2920.95,395.6,99.68,0.7809,0.962,0.1335,84.54,15.13,113.7
2022-03-01 00:00:00+00:00,44421.2,2976.33,408.7,98.66,0.7839,0.963,0.134,86.89,15.35,112.5
2022-03-02 00:00:00+00:00,43892.98,2947.3,409.3,100.68,0.7687,0.939,0.133,83.36,15.28,110.3
2022-03-03 00:00:00+00:00,42454.0,2833.99,402.6,95.62,0.7515,0.903,0.1297,78.5,14.89,111.7
2022-03-04 00:00:00+00:00,39148.66,2622.1,374.2,88.32,0.7127,0.844,0.1226,75.79,13.73,101.0
2022-03-05 00:00:00+00:00,39397.96,2665.15,384.7,89.63,0.754,0.864,0.125,76.68,14.03,104.9
2022-03-06 00:00:00+00:00,38420.81,2551.29,375.0,84.57,0.7251,0.823,0.1207,72.51,13.32,101.1
2022-03-07 00:00:00+00:00,37988.0,2491.12,380.6,81.66,0.7197,0.793,0.1167,71.69,12.68,98.4
2022-03-08 00:00:00+00:00,38730.63,2575.97,381.4,82.32,0.7207,0.802,0.117,73.0,13.08,100.7
2022-03-09 00:00:00+00:00,41941.71,2726.98,393.2,88.06,0.7658,0.849,0.1215,77.63,14.01,106.9
2022-03-10 00:00:00+00:00,39422.0,2606.7,372.0,82.87,0.7361,0.807,0.1169,73.93,13.17,102.5
2022-03-11 00:00:00+00:00,38729.57,2556.86,371.9,80.67,0.8029,0.788,0.1155,71.22,13.05,104.6
2022-03-12 00:00:00+00:00,38807.36,2568.8,372.4,81.38,0.7857,0.789,0.1147,70.94,13.15,105.6
2022-03-13 00:00:00+00:00,37777.34,2515.65,361.4,78.73,0.7602,0.786,0.1114,67.94,12.7,101.7
2022-03-14 00:00:00+00:00,39671.37,2589.41,373.4,81.22,0.7748,0.802,0.1139,68.97,13.41,105.6
2022-03-15 00:00:00+00:00,39280.33,2617.73,371.7,82.84,0.7657,0.8,0.1126,69.82,13.69,106.8
2022-03-16 00:00:00+00:00,41114.0,2773.81,385.4,87.77,0.7919,0.838,0.1171,74.08,14.66,111.4
2022-03-17 00:00:00+00:00,40917.9,2811.92,391.8,87.8,0.7935,0.835,0.1163,79.4,14.4,110.2
2022-03-18 00:00:00+00:00,41757.51,2938.92,397.2,89.8,0.7965,0.851,0.1191,85.71,15.01,111.9
2022-03-19 00:00:00+00:00,42201.13,2950.84,399.9,92.31,0.8194,0.903,0.1236,89.53,15.01,116.8
2022-03-20 00:00:00+00:00,41262.11,2861.38,390.8,88.62,0.8057,0.879,0.1191,84.84,14.54,114.9
2022-03-21 00:00:00+00:00,41002.25,2890.03,396.0,88.59,0.8373,0.917,0.1192,86.25,15.0,116.0
2022-03-22 00:00:00+00:00,42364.13,2969.64,404.3,90.43,0.8366,0.975,0.1224,83.98,15.43,122.7
2022-03-23 00:00:00+00:00,42882.76,3036.0,408.4,94.89,0.8376,1.108,0.1298,86.0,15.83,122.4
2022-03-24 00:00:00+00:00,43991.46,3110.76,414.2,102.32,0.8428,1.131,0.1368,87.56,16.17,126.5
2022-03-25 00:00:00+00:00,44313.16,3102.14,410.3,98.6,0.8239,1.096,0.1308,83.54,15.59,123.9
2022-03-26 00:00:00+00:00,44511.27,3145.0,415.8,101.73,0.8327,1.152,0.136,85.86,15.83,124.8
2022-03-27 00:00:00+00:00,46827.76,3295.65,430.5,107.04,0.858,1.184,0.1448,89.88,16.87,129.7
2022-03-28 00:00:00+00:00,47122.21,3332.92,430.2,105.75,0.8641,1.17,0.1425,89.58,16.5,127.6
2022-03-29 00:00:00+00:00,47434.8,3400.51,434.2,111.62,0.8577,1.191,0.1444,92.74,16.98,130.1
2022-03-30 00:00:00+00:00,47067.99,3385.79,442.1,120.82,0.8613,1.189,0.1432,95.58,17.22,131.1
2022-03-31 00:00:00+00:00,45510.34,3281.51,428.9,122.77,0.8148,1.141,0.1381,97.41,16.91,123.8
2022-04-01 00:00:00+00:00,46283.49,3455.21,447.7,134.52,0.8277,1.165,0.1413,96.83,17.34,124.8
2022-04-02 00:00:00+00:00,45811.0,3443.77,437.2,132.49,0.824,1.155,0.1387,96.25,17.4,124.8
2022-04-03 00:00:00+00:00,46407.35,3521.91,450.4,136.9,0.8432,1.186,0.1466,98.05,18.08,128.7
2022-04-04 00:00:00+00:00,46580.51,3519.5,447.6,132.14,0.826,1.212,0.1485,96.16,17.5,124.8
2022-04-05 00:00:00+00:00,45497.55,3406.99,444.7,126.87,0.8164,1.171,0.1727,91.06,16.74,122.7
2022-04-06 00:00:00+00:00,43170.47,3168.51,420.1,112.95,0.7595,1.052,0.1433,82.94,15.41,111.7
2022-04-07 00:00:00+00:00,43444.19,3227.19,436.0,118.48,0.7871,1.089,0.1459,87.55,15.75,114.1
2022-04-08 00:00:00+00:00,42252.01,3192.39,421.5,109.92,0.7549,1.024,0.1424,83.66,15.13,110.7
2022-04-09 00:00:00+00:00,42753.97,3258.57,426.6,112.96,0.7622,1.045,0.1442,84.55,15.43,112.7
2022-04-10 00:00:00+00:00,42158.85,3203.04,418.1,111.07,0.7543,1.027,0.1482,81.01,15.24,110.3
2022-04-11 00:00:00+00:00,39530.45,2979.74,394.6,99.67,0.6948,0.92,0.1341,74.35,13.76,102.4
2022-04-12 00:00:00+00:00,40074.94,3027.66,413.6,103.22,0.7152,0.955,0.138,76.31,13.98,104.8
2022-04-13 00:00:00+00:00,41147.79,3118.28,423.4,104.94,0.7232,0.974,0.1399,80.2,14.19,110.5
2022-04-14 00:00:00+00:00,39942.38,3021.98,414.7,100.77,0.7262,0.933,0.1441,76.81,13.65,107.3
2022-04-15 00:00:00+00:00,40551.9,3040.56,417.3,101.31,0.7858,0.956,0.1458,77.43,14.11,111.0
2022-04-16 00:00:00+00:00,40378.71,3059.3,417.3,102.06,0.7808,0.951,0.1435,77.74,14.14,114.3
2022-04-17 00:00:00+00:00,39678.12,2988.06,406.6,100.15,0.7519,0.914,0.1392,75.42,13.73,108.8
2022-04-18 00:00:00+00:00,40801.13,3055.56,416.8,102.33,0.7699,0.937,0.1402,77.73,14.06,111.3
2022-04-19 00:00:00+00:00,41493.18,3101.77,422.3,108.51,0.7749,0.952,0.1425,80.28,14.24,113.8
2022-04-20 00:00:00+00:00,41358.19,3076.04,418.4,105.59,0.7517,0.937,0.1407,78.21,14.02,111.9
2022-04-21 00:00:00+00:00,40480.01,2983.58,404.9,101.78,0.7328,0.91,0.1362,75.02,13.57,106.8
2022-04-22 00:00:00+00:00,39709.18,2962.39,406.6,100.55,0.7179,0.906,0.1363,74.03,13.58,105.4
2022-04-23 00:00:00+00:00,39441.6,2933.03,401.1,100.63,0.7057,0.886,0.1339,72.83,13.31,105.1
2022-04-24 00:00:00+00:00,39450.13,2921.0,398.8,99.23,0.6981,0.886,0.1317,71.51,13.26,104.6
2022-04-25 00:00:00+00:00,40426.08,3006.62,404.3,100.99,0.6931,0.8974,0.1581,72.88,13.44,104.6
2022-04-26 00:00:00+00:00,38112.65,2809.67,385.9,95.7,0.642,0.8259,0.1376,68.7,12.37,98.6
2022-04-27 00:00:00+00:00,39235.72,2888.96,391.3,98.36,0.6522,0.8401,0.14,69.86,12.74,100.5
2022-04-28 00:00:00+00:00,39742.07,2936.93,407.1,98.24,0.6428,0.8432,0.1375,67.26,12.66,103.3
2022-04-29 00:00:00+00:00,38596.11,2817.13,393.0,93.96,0.6116,0.8048,0.1349,63.4,11.97,100.4
2022-04-30 00:00:00+00:00,37630.8,2726.66,377.1,84.63,0.5845,0.7556,0.1274,56.98,10.95,95.8
2022-05-01 00:00:00+00:00,38468.35,2824.81,389.9,89.68,0.607,0.7895,0.1327,58.77,11.31,99.3
2022-05-02 00:00:00+00:00,38525.16,2856.54,389.5,87.5,0.6143,0.7809,0.1308,60.34,11.17,100.7
2022-05-03 00:00:00+00:00,37728.95,2781.7,383.9,85.86,0.6047,0.7711,0.1295,59.63,11.12,99.4
2022-05-04 00:00:00+00:00,39690.0,2940.64,402.6,92.77,0.6459,0.8985,0.1359,67.27,12.2,106.3
2022-05-05 00:00:00+00:00,36552.97,2747.97,378.4,84.52,0.5981,0.7884,0.1282,59.04,10.91,96.8
2022-05-06 00:00:00+00:00,36013.77,2692.85,379.1,81.68,0.6022,0.7832,0.1278,57.0,10.79,96.7
2022-05-07 00:00:00+00:00,35472.39,2635.34,365.5,78.86,0.5808,0.7604,0.1275,55.04,10.21,94.3
2022-05-08 00:00:00+00:00,34038.4,2519.71,355.9,75.38,0.5662,0.7403,0.1241,51.62,10.0,93.9
2022-05-09 00:00:00+00:00,30076.31,2228.55,296.1,62.16,0.4873,0.6019,0.1019,41.2,8.1,76.2
2022-05-10 00:00:00+00:00,31017.1,2342.05,319.1,66.9,0.513,0.6286,0.108,44.58,8.59,80.2
2022-05-11 00:00:00+00:00,29103.94,2084.99,271.5,50.9,0.4172,0.5187,0.0853,31.17,6.95,66.6
2022-05-12 00:00:00+00:00,29029.75,1960.22,269.0,44.64,0.3856,0.4733,0.0826,30.32,6.56,64.5
2022-05-13 00:00:00+00:00,29287.05,2009.69,290.6,48.92,0.4228,0.529,0.0881,32.21,7.15,67.9
2022-05-14 00:00:00+00:00,30086.74,2056.48,296.9,52.43,0.4262,0.5372,0.0894,33.93,7.26,68.9
2022-05-15 00:00:00+00:00,31328.89,2145.29,312.4,58.83,0.4481,0.5981,0.0932,36.57,7.96,71.6
2022-05-16 00:00:00+00:00,29874.01,2023.66,297.2,53.79,0.4231,0.5569,0.088,32.56,7.42,67.3
2022-05-17 00:00:00+00:00,30444.93,2090.72,306.2,57.02,0.438,0.5778,0.0903,34.39,7.72,73.2
2022-05-18 00:00:00+00:00,28715.32,1915.11,287.7,49.93,0.4056,0.5059,0.0833,29.58,6.81,66.0
2022-05-19 00:00:00+00:00,30319.23,2019.55,307.1,52.2,0.4205,0.5334,0.0866,30.39,7.22,72.1
2022-05-20 00:00:00+00:00,29201.01,1959.08,302.2,49.43,0.4101,0.5162,0.084,28.8,6.87,68.6
2022-05-21 00:00:00+00:00,29445.06,1975.07,312.4,50.31,0.4145,0.5286,0.0845,29.89,7.06,69.8
2022-05-22 00:00:00+00:00,30293.94,2043.19,319.4,52.48,0.4218,0.5416,0.0859,31.71,7.33,71.7
2022-05-23 00:00:00+00:00,29109.15,1973.32,317.2,49.17,0.4052,0.5134,0.0833,29.06,7.02,69.1
2022-05-24 00:00:00+00:00,29654.58,1979.41,328.3,49.67,0.4086,0.5219,0.0837,29.08,7.23,70.2
2022-05-25 00:00:00+00:00,29542.15,1942.63,325.7,47.98,0.406,0.5146,0.083,27.25,6.96,68.2
2022-05-26 00:00:00+00:00,29201.35,1792.23,303.0,43.44,0.392,0.4789,0.0779,23.43,6.57,63.5
2022-05-27 00:00:00+00:00,28629.8,1727.27,301.6,41.17,0.3819,0.4566,0.0816,22.58,6.29,61.6
2022-05-28 00:00:00+00:00,29031.33,1792.22,307.5,44.25,0.3863,0.4646,0.0818,24.76,6.58,63.0
2022-05-29 00:00:00+00:00,29468.1,1813.64,305.8,44.98,0.3891,0.482,0.0827,26.16,6.71,63.6
2022-05-30 00:00:00+00:00,31734.22,1998.78,321.8,47.22,0.4187,0.5698,0.088,27.71,7.46,69.1
2022-05-31 00:00:00+00:00,31801.04,1941.9,320.9,45.77,0.4217,0.6268,0.08591,26.42,7.59,68.4
2022-06-01 00:00:00+00:00,29805.83,1817.95,300.4,40.11,0.398,0.5516,0.08105,23.68,6.93,62.7
2022-06-02 00:00:00+00:00,30452.62,1834.08,308.3,40.85,0.4055,0.5871,0.08277,24.63,7.19,64.5
2022-06-03 00:00:00+00:00,29700.21,1775.12,298.6,38.28,0.3904,0.56,0.08029,23.0,6.85,62.6
2022-06-04 00:00:00+00:00,29864.04,1804.58,301.3,39.0,0.3925,0.5665,0.08187,24.57,7.4,63.7
2022-06-05 00:00:00+00:00,29919.21,1806.23,299.1,38.52,0.3953,0.5674,0.08107,24.18,7.64,63.2
2022-06-06 00:00:00+00:00,31373.1,1859.84,295.1,42.39,0.4026,0.6091,0.0825,25.99,7.97,64.5
2022-06-07 00:00:00+00:00,31125.33,1813.33,290.3,39.31,0.4076,0.6141,0.08039,24.6,8.71,63.8
2022-06-08 00:00:00+00:00,30204.77,1791.88,288.5,38.83,0.4006,0.6408,0.07927,24.5,8.7,61.3
2022-06-09 00:00:00+00:00,30109.93,1788.81,289.9,39.96,0.4002,0.6323,0.07937,24.41,9.27,60.3
2022-06-10 00:00:00+00:00,29091.88,1662.91,286.4,37.17,0.3815,0.5744,0.07539,22.08,8.04,56.7
2022-06-11 00:00:00+00:00,28424.7,1532.89,269.9,33.93,0.3599,0.554,0.06993,19.9,7.04,52.2
2022-06-12 00:00:00+00:00,26574.53,1434.84,254.8,30.61,0.3433,0.4904,0.06353,17.29,6.27,47.9
2022-06-13 00:00:00+00:00,22487.41,1209.82,223.0,28.6,0.3118,0.4644,0.0542,16.11,5.93,43.5
2022-06-14 00:00:00+00:00,22136.41,1208.9,223.0,29.59,0.3214,0.4831,0.05555,16.55,6.74,46.15
2022-06-15 00:00:00+00:00,22583.72,1237.52,233.6,34.76,0.3436,0.5348,0.06285,18.31,7.33,50.65
2022-06-16 00:00:00+00:00,20401.31,1068.5,210.2,30.12,0.3132,0.4762,0.05523,15.79,6.36,44.78
2022-06-17 00:00:00+00:00,20468.81,1086.94,215.8,30.71,0.321,0.4872,0.05689,15.99,6.36,47.6
2022-06-18 00:00:00+00:00,18970.79,995.13,197.0,32.02,0.3075,0.4549,0.0529,14.83,5.92,47.18
2022-06-19 00:00:00+00:00,20574.0,1128.53,215.1,34.19,0.3264,0.4848,0.06047,16.16,6.6,54.29
2022-06-20 00:00:00+00:00,20573.89,1128.24,216.5,35.24,0.3227,0.4915,0.06002,17.1,6.98,52.77
2022-06-21 00:00:00+00:00,20723.52,1125.85,220.1,36.42,0.3294,0.4813,0.06581,16.9,6.86,53.52
2022-06-22 00:00:00+00:00,19987.99,1050.19,214.4,34.12,0.3223,0.4594,0.0617,16.09,6.63,52.13
2022-06-23 00:00:00+00:00,21110.13,1144.72,228.9,38.15,0.3358,0.48,0.06398,18.29,6.99,55.74
2022-06-24 00:00:00+00:00,21237.69,1225.02,240.2,41.91,0.3672,0.4981,0.06694,20.47,7.26,55.84
2022-06-25 00:00:00+00:00,21491.19,1242.36,239.7,42.22,0.3676,0.4984,0.06852,21.36,7.26,58.88
2022-06-26 00:00:00+00:00,21038.07,1197.79,233.9,39.39,0.3592,0.4899,0.07296,19.73,6.7,56.61
2022-06-27 00:00:00+00:00,20742.56,1192.51,233.8,38.52,0.3537,0.4856,0.07216,19.32,6.55,55.86
2022-06-28 00:00:00+00:00,20281.29,1144.05,226.9,35.35,0.3375,0.4694,0.0661,18.12,6.32,52.68
2022-06-29 00:00:00+00:00,20123.01,1100.21,219.7,34.05,0.3296,0.4662,0.06956,17.79,6.23,53.68
2022-06-30 00:00:00+00:00,19942.21,1071.01,219.6,33.76,0.3321,0.4599,0.06644,16.99,6.27,53.84
2022-07-01 00:00:00+00:00,19279.8,1059.73,216.9,32.84,0.3139,0.4487,0.06644,16.12,6.08,51.19
2022-07-02 00:00:00+00:00,19252.81,1067.01,218.3,33.36,0.3156,0.4559,0.06667,16.33,6.22,50.55
2022-07-03 00:00:00+00:00,19315.83,1074.26,219.2,33.39,0.3215,0.4561,0.06721,16.65,6.22,50.95
2022-07-04 00:00:00+00:00,20236.71,1151.0,231.5,36.71,0.3287,0.4695,0.06938,17.92,6.43,52.26
2022-07-05 00:00:00+00:00,20175.83,1132.5,230.8,35.4,0.3252,0.4571,0.06716,18.03,6.31,49.7
2022-07-06 00:00:00+00:00,20564.51,1186.57,238.6,37.04,0.3324,0.4623,0.06844,19.17,6.34,50.34
2022-07-07 00:00:00+00:00,21624.98,1237.49,241.4,38.46,0.3422,0.4776,0.07055,20.18,6.64,52.15
2022-07-08 00:00:00+00:00,21594.75,1214.04,240.7,38.12,0.3402,0.4661,0.06906,19.72,6.36,51.35
2022-07-09 00:00:00+00:00,21591.83,1217.02,243.3,38.06,0.3448,0.478,0.06947,19.89,6.48,54.09
2022-07-10 00:00:00+00:00,20862.47,1168.36,234.7,36.71,0.3255,0.4624,0.06728,19.16,6.2,52.12
2022-07-11 00:00:00+00:00,19963.61,1096.4,225.6,33.42,0.3152,0.4347,0.06175,17.35,6.04,48.71
2022-07-12 00:00:00+00:00,19328.75,1038.58,220.6,32.68,0.3116,0.4171,0.05982,16.75,5.94,47.33
2022-07-13 00:00:00+00:00,20234.87,1115.0,230.5,34.94,0.3237,0.4383,0.06194,18.83,6.175,49.56
2022-07-14 00:00:00+00:00,20588.84,1193.42,238.5,37.15,0.3338,0.4416,0.06246,19.76,6.275,51.32
2022-07-15 00:00:00+00:00,20830.04,1231.25,238.5,37.36,0.3342,0.4421,0.06294,19.35,6.325,51.78
2022-07-16 00:00:00+00:00,21195.6,1355.85,249.8,39.58,0.3505,0.4578,0.06439,21.25,6.595,55.08
2022-07-17 00:00:00+00:00,20798.16,1338.65,247.8,38.62,0.3433,0.4478,0.06306,20.63,6.347,55.76
2022-07-18 00:00:00+00:00,22432.58,1581.04,264.1,43.52,0.3653,0.4904,0.06756,23.95,7.037,58.6
2022-07-19 00:00:00+00:00,23396.62,1542.32,268.6,44.87,0.3729,0.5152,0.06901,24.72,7.254,57.9
2022-07-20 00:00:00+00:00,23223.3,1521.58,258.2,42.04,0.3635,0.491,0.07014,23.59,6.867,57.2
2022-07-21 00:00:00+00:00,23152.19,1575.45,265.6,43.11,0.3669,0.4993,0.06998,24.99,6.994,58.02
2022-07-22 00:00:00+00:00,22684.83,1535.27,262.4,40.54,0.3578,0.4828,0.06743,23.63,6.782,56.09
2022-07-23 00:00:00+00:00,22451.07,1548.67,259.2,39.97,0.3592,0.517,0.06804,23.6,6.844,56.32
2022-07-24 00:00:00+00:00,22579.68,1597.7,261.4,40.93,0.3586,0.512,0.06755,23.79,7.094,58.39
2022-07-25 00:00:00+00:00,21310.9,1440.79,244.6,36.65,0.3362,0.4752,0.06193,20.92,6.431,54.0
2022-07-26 00:00:00+00:00,21254.67,1449.12,249.4,36.25,0.3372,0.4677,0.06252,20.71,6.341,53.88
2022-07-27 00:00:00+00:00,22952.45,1635.74,271.6,40.23,0.3594,0.5111,0.06721,23.39,6.86,59.01
2022-07-28 00:00:00+00:00,23842.93,1724.52,277.2,42.91,0.3739,0.513,0.06909,24.2,7.217,63.41
2022-07-29 00:00:00+00:00,23773.75,1721.68,293.6,41.91,0.3679,0.5218,0.06877,24.49,7.883,60.65
2022-07-30 00:00:00+00:00,23643.51,1697.0,287.8,43.84,0.3879,0.5263,0.06965,24.23,7.82,60.42
2022-07-31 00:00:00+00:00,23293.32,1678.12,283.4,42.35,0.3792,0.5161,0.06807,23.72,7.651,59.74
2022-08-01 00:00:00+00:00,23268.01,1630.28,283.2,41.65,0.3791,0.5124,0.06845,23.57,7.57,59.44
2022-08-02 00:00:00+00:00,22987.79,1630.91,283.8,39.79,0.3714,0.4963,0.06652,22.85,7.177,58.05
2022-08-03 00:00:00+00:00,22818.37,1618.16,297.5,38.54,0.3695,0.5005,0.06621,23.04,7.284,57.77
2022-08-04 00:00:00+00:00,22622.98,1607.96,311.8,38.83,0.371,0.4997,0.06725,23.36,7.364,59.65
2022-08-05 00:00:00+00:00,23312.42,1736.81,315.9,40.55,0.3764,0.5174,0.06981,24.95,7.878,62.47
2022-08-06 00:00:00+00:00,22954.21,1690.6,315.2,40.07,0.3715,0.5112,0.06863,26.63,7.792,60.83
2022-08-07 00:00:00+00:00,23174.39,1700.19,322.8,40.6,0.3722,0.5276,0.06897,27.9,8.343,61.1
2022-08-08 00:00:00+00:00,23810.0,1777.05,324.9,42.18,0.3787,0.5371,0.07011,27.91,8.608,62.61
2022-08-09 00:00:00+00:00,23149.95,1702.76,324.4,40.33,0.3672,0.5129,0.06904,27.42,8.742,59.16
2022-08-10 00:00:00+00:00,23954.05,1853.57,328.8,42.47,0.3814,0.5374,0.07126,29.18,9.055,61.59
2022-08-11 00:00:00+00:00,23934.39,1880.19,323.6,42.77,0.3802,0.5303,0.07084,28.53,8.958,61.84
2022-08-12 00:00:00+00:00,24403.68,1958.28,327.9,45.48,0.3796,0.5402,0.0723,29.34,9.324,62.88
2022-08-13 00:00:00+00:00,24441.38,1983.55,324.3,46.6,0.378,0.5593,0.07293,29.16,9.144,63.8
2022-08-14 00:00:00+00:00,24305.24,1935.31,317.6,44.87,0.3757,0.5695,0.08168,28.18,8.765,63.14
2022-08-15 00:00:00+00:00,24094.82,1899.06,319.5,43.72,0.3751,0.5499,0.07662,27.88,8.646,60.67
2022-08-16 00:00:00+00:00,23854.74,1876.67,316.1,43.08,0.377,0.557,0.08677,27.1,8.452,61.33
2022-08-17 00:00:00+00:00,23342.66,1834.25,306.9,40.54,0.3795,0.5384,0.08021,25.55,8.061,60.52
2022-08-18 00:00:00+00:00,23191.2,1846.39,298.1,39.52,0.3704,0.5119,0.07474,24.21,7.649,60.02
2022-08-19 00:00:00+00:00,20834.39,1609.01,279.1,35.81,0.3344,0.45,0.06776,22.44,6.899,53.99
2022-08-20 00:00:00+00:00,21140.07,1576.04,283.7,35.28,0.3368,0.4508,0.06933,22.3,6.9,54.1
2022-08-21 00:00:00+00:00,21515.61,1618.13,301.9,36.47,0.3449,0.4626,0.06932,22.97,7.082,55.67
2022-08-22 00:00:00+00:00,21399.83,1624.66,300.0,35.41,0.344,0.4615,0.0684,22.55,7.044,57.22
2022-08-23 00:00:00+00:00,21529.12,1665.41,299.3,35.68,0.3472,0.4658,0.06884,23.5,7.241,57.08
2022-08-24 00:00:00+00:00,21368.08,1656.56,296.4,34.89,0.3456,0.4578,0.06791,23.01,7.124,56.46
2022-08-25 00:00:00+00:00,21559.04,1695.11,301.2,35.27,0.3491,0.4645,0.06898,22.99,7.124,56.63
2022-08-26 00:00:00+00:00,20241.05,1508.18,279.6,31.72,0.3393,0.4316,0.06351,20.66,6.504,52.68
2022-08-27 00:00:00+00:00,20037.6,1491.06,277.9,31.53,0.3346,0.4499,0.06351,20.03,6.529,53.01
2022-08-28 00:00:00+00:00,19555.61,1426.76,276.5,30.44,0.3224,0.4293,0.06178,18.53,6.255,53.41
2022-08-29 00:00:00+00:00,20285.73,1551.8,285.9,32.42,0.3337,0.4504,0.06384,19.32,6.7,55.8
2022-08-30 00:00:00+00:00,19811.66,1524.59,281.6,31.47,0.3267,0.4531,0.06154,19.39,6.556,53.01
2022-08-31 00:00:00+00:00,20050.02,1554.1,279.2,31.5,0.3277,0.4462,0.06135,19.14,6.627,53.84
2022-09-01 00:00:00+00:00,20131.46,1586.16,278.3,31.61,0.3331,0.4575,0.06239,19.33,6.925,57.58
2022-09-02 00:00:00+00:00,19951.86,1575.35,277.5,31.23,0.3314,0.4543,0.06165,18.86,6.926,60.99
2022-09-03 00:00:00+00:00,19831.9,1557.46,277.8,31.12,0.3297,0.4803,0.06271,18.89,6.859,60.15
2022-09-04 00:00:00+00:00,20000.3,1579.28,279.1,32.16,0.3317,0.5035,0.06323,19.01,7.156,60.9
2022-09-05 00:00:00+00:00,19796.84,1617.8,276.9,32.18,0.3329,0.4984,0.06275,19.44,7.375,60.39
2022-09-06 00:00:00+00:00,18790.61,1559.01,262.5,30.88,0.3212,0.4625,0.05889,18.21,6.659,54.11
2022-09-07 00:00:00+00:00,19292.84,1630.0,278.9,32.69,0.3369,0.4787,0.06097,19.01,7.085,57.31
2022-09-08 00:00:00+00:00,19319.77,1635.37,280.5,33.61,0.3396,0.479,0.06096,19.13,7.406,57.96
2022-09-09 00:00:00+00:00,21360.11,1718.23,293.4,34.67,0.3568,0.5022,0.06385,20.38,7.742,61.13
2022-09-10 00:00:00+00:00,21648.34,1774.12,296.7,35.03,0.3573,0.5121,0.06466,20.44,7.904,63.28
2022-09-11 00:00:00+00:00,21826.87,1766.11,295.3,34.99,0.3552,0.5098,0.06369,20.68,8.028,62.16
2022-09-12 00:00:00+00:00,22395.74,1716.37,294.1,37.44,0.3598,0.5012,0.06393,21.38,7.762,61.38
2022-09-13 00:00:00+00:00,20173.57,1574.4,277.4,33.0,0.3326,0.4635,0.05964,18.87,7.025,59.1
2022-09-14 00:00:00+00:00,20226.71,1638.39,279.3,34.12,0.3415,0.4809,0.06115,19.12,7.456,60.18
2022-09-15 00:00:00+00:00,19701.88,1472.75,271.1,33.07,0.3261,0.4662,0.0586,18.21,7.566,56.34
2022-09-16 00:00:00+00:00,19803.3,1433.9,274.9,32.25,0.3552,0.4746,0.06046,18.05,7.656,55.95
2022-09-17 00:00:00+00:00,20113.62,1468.83,279.1,33.68,0.3762,0.4859,0.0622,18.48,8.092,57.83
2022-09-18 00:00:00+00:00,19416.18,1334.51,266.2,31.1,0.3576,0.4477,0.05743,16.7,7.523,52.63
2022-09-19 00:00:00+00:00,19537.02,1375.98,271.9,32.62,0.3848,0.4527,0.05853,17.28,7.301,52.91
2022-09-20 00:00:00+00:00,18875.0,1322.93,266.3,31.41,0.414,0.4422,0.05839,16.65,6.883,52.3
2022-09-21 00:00:00+00:00,18461.36,1245.78,264.0,30.65,0.3936,0.4389,0.05715,16.55,6.68,51.09
2022-09-22 00:00:00+00:00,19401.63,1326.46,275.3,32.43,0.4862,0.4584,0.05958,17.68,7.123,53.57
2022-09-23 00:00:00+00:00,19289.91,1327.25,276.7,33.66,0.5069,0.4618,0.06337,17.97,7.449,55.22
2022-09-24 00:00:00+00:00,18920.5,1317.13,274.4,33.38,0.4878,0.4511,0.0631,17.6,7.629,53.43
2022-09-25 00:00:00+00:00,18807.38,1294.63,274.3,32.34,0.4917,0.4464,0.06117,17.32,7.865,52.53
2022-09-26 00:00:00+00:00,19227.82,1336.17,276.1,33.88,0.4683,0.4473,0.06113,17.57,7.945,53.44
2022-09-27 00:00:00+00:00,19079.13,1328.02,272.3,32.69,0.4457,0.4411,0.06048,17.3,8.056,52.65
2022-09-28 00:00:00+00:00,19412.82,1337.2,281.6,33.22,0.4489,0.4361,0.06051,17.26,7.795,53.29
2022-09-29 00:00:00+00:00,19591.51,1335.7,284.1,33.93,0.4877,0.4381,0.06086,17.35,7.899,53.96
2022-09-30 00:00:00+00:00,19422.61,1328.72,284.8,33.25,0.4799,0.4347,0.06167,17.2,7.585,53.48
2022-10-01 00:00:00+00:00,19310.95,1311.79,282.9,32.44,0.4754,0.43,0.06059,16.95,7.394,52.92
2022-10-02 00:00:00+00:00,19056.8,1276.72,284.7,32.06,0.4485,0.4194,0.05927,16.53,7.11,51.82
2022-10-03 00:00:00+00:00,19629.08,1323.09,286.9,32.89,0.4621,0.4276,0.06034,17.14,7.33,54.17
2022-10-04 00:00:00+00:00,20337.82,1361.49,296.2,34.09,0.4795,0.4355,0.06584,17.44,7.723,55.28
2022-10-05 00:00:00+00:00,20158.26,1352.2,294.2,34.04,0.4887,0.4309,0.06478,17.39,7.875,54.63
2022-10-06 00:00:00+00:00,19960.67,1352.06,287.0,33.36,0.4934,0.4288,0.06345,17.04,7.632,53.53
2022-10-07 00:00:00+00:00,19530.09,1331.1,282.3,32.98,0.5177,0.424,0.06235,16.9,7.606,52.83
