date,BTC,ETH,BNB,XRP,SOL,ADA,DOGE,TRX,LINK,LTC
2015-01-01 00:00:00+00:00,314.89,,,,,,0.0001849,,,2.69
2015-01-02 00:00:00+00:00,315.21,,,,,,0.0001888,,,2.66
2015-01-03 00:00:00+00:00,287.13,,,,,,0.00017,,,2.18
2015-01-04 00:00:00+00:00,264.72,,,,,,0.00016,,,1.95
2015-01-05 00:00:00+00:00,274.84,,,,,,0.0001641,,,2.11
2015-01-06 00:00:00+00:00,282.27,,,,,,0.0001699,,,2.1
2015-01-07 00:00:00+00:00,291.34,,,,,,0.0001792,,,2.11
2015-01-08 00:00:00+00:00,282.69,,,,,,0.00017,,,2.0
2015-01-09 00:00:00+00:00,287.97,,,,,,0.00018,,,1.98
2015-01-10 00:00:00+00:00,273.35,,,,,,0.0001692,,,1.63
2015-01-11 00:00:00+00:00,264.77,,,,,,0.0001586,,,1.66
2015-01-12 00:00:00+00:00,269.33,,,,,,0.0001585,,,1.73
2015-01-13 00:00:00+00:00,221.29,,,,,,0.0001396,,,1.54
2015-01-14 00:00:00+00:00,164.92,,,,,,0.0001488,,,1.12
2015-01-15 00:00:00+00:00,209.78,,,,,,0.0001402,,,1.29
2015-01-16 00:00:00+00:00,206.92,,,,,,0.0001512,,,1.4
2015-01-17 00:00:00+00:00,199.65,,,,,,0.0001351,,,1.28
2015-01-18 00:00:00+00:00,210.62,,,,,,0.0001382,,,1.32
2015-01-19 00:00:00+00:00,215.87,,,,,,0.002,,,1.33
2015-01-20 00:00:00+00:00,210.55,,,,,,0.00014,,,1.31
2015-01-21 00:00:00+00:00,228.17,,,,,,0.0001545,,,1.36
2015-01-22 00:00:00+00:00,232.7,,,,,,0.0001542,,,1.41
2015-01-23 00:00:00+00:00,232.17,,,,,,0.000148,,,1.43
2015-01-24 00:00:00+00:00,248.16,,,,,,0.000155,,,1.86
2015-01-25 00:00:00+00:00,252.09,,,,,,0.0001621,,,2.22
2015-01-26 00:00:00+00:00,269.18,,,,,,0.0001634,,,2.06
2015-01-27 00:00:00+00:00,263.27,,,,,,0.000157,,,2.08
2015-01-28 00:00:00+00:00,236.17,,,,,,0.000139,,,1.93
2015-01-29 00:00:00+00:00,233.99,,,0.0143,,,0.0001401,,,1.89
2015-01-30 00:00:00+00:00,231.84,,,0.015,,,0.0001403,,,1.92
2015-01-31 00:00:00+00:00,218.51,,,0.01499,,,0.0001399,,,1.88
2015-02-01 00:00:00+00:00,225.29,,,0.0139,,,0.0001441,,,1.84
2015-02-02 00:00:00+00:00,238.86,,,0.01374,,,0.0001407,,,1.78
2015-02-03 00:00:00+00:00,227.41,,,0.0132,,,0.000145,,,1.83
2015-02-04 00:00:00+00:00,226.58,,,0.01351,,,0.000145,,,1.8
2015-02-05 00:00:00+00:00,216.52,,,0.01523,,,0.0001448,,,1.739
2015-02-06 00:00:00+00:00,222.96,,,0.01436,,,0.0001485,,,1.79
2015-02-07 00:00:00+00:00,227.68,,,0.01474,,,0.0001514,,,1.8
2015-02-08 00:00:00+00:00,223.67,,,0.01442,,,0.0001508,,,1.78
2015-02-09 00:00:00+00:00,220.34,,,0.01384,,,0.00015,,,1.73
2015-02-10 00:00:00+00:00,219.67,,,0.01351,,,0.0001495,,,1.757
2015-02-11 00:00:00+00:00,218.83,,,0.0137,,,0.0001392,,,1.729
2015-02-12 00:00:00+00:00,221.79,,,0.01403,,,0.0001256,,,1.749
2015-02-13 00:00:00+00:00,236.17,,,0.01473,,,0.0001337,,,1.819
2015-02-14 00:00:00+00:00,258.64,,,0.01489,,,0.0001489,,,1.957
2015-02-15 00:00:00+00:00,233.27,,,0.01361,,,0.0001387,,,1.827
2015-02-16 00:00:00+00:00,235.83,,,0.01374,,,0.0001433,,,1.799
2015-02-17 00:00:00+00:00,243.2,,,0.01386,,,0.0001404,,,1.849
2015-02-18 00:00:00+00:00,235.2,,,0.01372,,,0.0001468,,,1.809
2015-02-19 00:00:00+00:00,241.92,,,0.014,,,0.0001407,,,1.848
2015-02-20 00:00:00+00:00,244.52,,,0.01337,,,0.0001442,,,1.839
2015-02-21 00:00:00+00:00,244.41,,,0.01346,,,0.0001443,,,1.839
2015-02-22 00:00:00+00:00,235.73,,,0.01323,,,0.0001383,,,1.794
2015-02-23 00:00:00+00:00,238.82,,,0.01357,,,0.0001408,,,1.808
2015-02-24 00:00:00+00:00,238.89,,,0.01308,,,0.0001411,,,1.818
2015-02-25 00:00:00+00:00,237.33,,,0.01314,,,0.0001356,,,1.799
2015-02-26 00:00:00+00:00,236.53,,,0.01309,,,0.0001405,,,1.809
2015-02-27 00:00:00+00:00,253.47,,,0.01309,,,0.0001484,,,1.836
2015-02-28 00:00:00+00:00,254.06,,,0.01265,,,0.0001413,,,1.839
2015-03-01 00:00:00+00:00,257.94,,,0.01177,,,0.0001454,,,1.875
2015-03-02 00:00:00+00:00,273.75,,,0.01161,,,0.0001498,,,1.915
2015-03-03 00:00:00+00:00,280.65,,,0.008505,,,0.000144,,,1.939
2015-03-04 00:00:00+00:00,271.92,,,0.01026,,,0.0001414,,,1.928
2015-03-05 00:00:00+00:00,275.23,,,0.012,,,0.0001416,,,1.909
2015-03-06 00:00:00+00:00,272.56,,,0.01062,,,0.0001388,,,1.89
2015-03-07 00:00:00+00:00,274.91,,,0.01033,,,0.0001435,,,1.91
2015-03-08 00:00:00+00:00,274.49,,,0.01024,,,0.0001388,,,1.89
2015-03-09 00:00:00+00:00,290.02,,,0.01032,,,0.0001394,,,1.939
2015-03-10 00:00:00+00:00,291.37,,,0.009915,,,0.0001406,,,2.007
2015-03-11 00:00:00+00:00,295.6,,,0.0104,,,0.0001452,,,2.016
2015-03-12 00:00:00+00:00,293.85,,,0.01057,,,0.0001403,,,2.039
2015-03-13 00:00:00+00:00,287.21,,,0.01024,,,0.0001406,,,2.01
2015-03-14 00:00:00+00:00,281.6,,,0.01112,,,0.0001393,,,1.987
2015-03-15 00:00:00+00:00,284.88,,,0.01067,,,0.00014,,,2.008
2015-03-16 00:00:00+00:00,290.41,,,0.01099,,,0.0001401,,,2.029
2015-03-17 00:00:00+00:00,285.38,,,0.01078,,,0.000141,,,1.986
2015-03-18 00:00:00+00:00,255.92,,,0.01009,,,0.000131,,,1.736
2015-03-19 00:00:00+00:00,260.93,,,0.01003,,,0.0001319,,,1.75
2015-03-20 00:00:00+00:00,261.78,,,0.01004,,,0.0001336,,,1.76
2015-03-21 00:00:00+00:00,259.71,,,0.009817,,,0.0001264,,,1.74
2015-03-22 00:00:00+00:00,268.57,,,0.01012,,,0.0001311,,,1.79
2015-03-23 00:00:00+00:00,265.46,,,0.009618,,,0.0001345,,,1.77
2015-03-24 00:00:00+00:00,246.72,,,0.009296,,,0.0001335,,,1.645
2015-03-25 00:00:00+00:00,246.37,,,0.008795,,,0.0001288,,,1.664
2015-03-26 00:00:00+00:00,248.02,,,0.008574,,,0.00013,,,1.688
2015-03-27 00:00:00+00:00,247.21,,,0.00868,,,0.0001306,,,1.68
2015-03-28 00:00:00+00:00,252.02,,,0.008801,,,0.0001299,,,1.699
2015-03-29 00:00:00+00:00,242.08,,,0.008265,,,0.0001246,,,1.649
2015-03-30 00:00:00+00:00,246.79,,,0.008033,,,0.0001258,,,1.67
2015-03-31 00:00:00+00:00,244.15,,,0.00762,,,0.0001221,,,1.649
2015-04-01 00:00:00+00:00,246.24,,,0.007678,,,0.0001209,,,1.66
2015-04-02 00:00:00+00:00,252.6,,,0.007997,,,0.0001271,,,1.679
2015-04-03 00:00:00+00:00,254.48,,,0.008853,,,0.0001249,,,1.689
2015-04-04 00:00:00+00:00,252.89,,,0.008565,,,0.0001264,,,1.669
2015-04-05 00:00:00+00:00,259.64,,,0.008612,,,0.0001249,,,1.672
2015-04-06 00:00:00+00:00,254.97,,,0.008692,,,0.0001225,,,1.644
2015-04-07 00:00:00+00:00,252.97,,,0.009023,,,0.0001195,,,1.666
2015-04-08 00:00:00+00:00,244.57,,,0.009078,,,0.0001189,,,1.62
2015-04-09 00:00:00+00:00,243.32,,,0.008755,,,0.0001144,,,1.58
2015-04-10 00:00:00+00:00,234.73,,,0.008448,,,0.0001105,,,1.518
2015-04-11 00:00:00+00:00,236.48,,,0.008038,,,0.0001125,,,1.45
2015-04-12 00:00:00+00:00,235.85,,,0.008116,,,0.0001127,,,1.459
2015-04-13 00:00:00+00:00,223.59,,,0.007924,,,0.000113,,,1.362
2015-04-14 00:00:00+00:00,217.99,,,0.007575,,,1.502e-05,,,1.379
2015-04-15 00:00:00+00:00,222.97,,,0.007764,,,6.163e-05,,,1.38
2015-04-16 00:00:00+00:00,227.98,,,0.007868,,,7.015e-05,,,1.409
2015-04-17 00:00:00+00:00,222.59,,,0.007889,,,8.384e-05,,,1.4
2015-04-18 00:00:00+00:00,223.35,,,0.007857,,,8.411e-05,,,1.39
2015-04-19 00:00:00+00:00,223.02,,,0.00777,,,8.432e-05,,,1.384
2015-04-20 00:00:00+00:00,224.24,,,0.003565,,,0.0001665,,,1.405
2015-04-21 00:00:00+00:00,233.73,,,0.008052,,,8.511e-05,,,1.423
2015-04-22 00:00:00+00:00,233.78,,,0.004,,,0.0001111,,,1.458
2015-04-23 00:00:00+00:00,235.4,,,0.007902,,,0.0001034,,,1.448
2015-04-24 00:00:00+00:00,231.09,,,0.007742,,,0.0001055,,,1.419
2015-04-25 00:00:00+00:00,226.14,,,0.007879,,,9.979e-05,,,1.39
2015-04-26 00:00:00+00:00,218.7,,,0.007683,,,9.925e-05,,,1.32
2015-04-27 00:00:00+00:00,228.96,,,0.00781,,,0.0001104,,,1.378
2015-04-28 00:00:00+00:00,225.81,,,0.007617,,,0.0001039,,,1.362
2015-04-29 00:00:00+00:00,225.42,,,0.007919,,,0.0001014,,,1.364
2015-04-30 00:00:00+00:00,235.77,,,0.008169,,,0.0001046,,,1.432
2015-05-01 00:00:00+00:00,233.21,,,0.008022,,,9.998e-05,,,1.412
2015-05-02 00:00:00+00:00,235.34,,,0.008051,,,9.988e-05,,,1.411
2015-05-03 00:00:00+00:00,239.99,,,0.008121,,,9.621e-05,,,1.432
2015-05-04 00:00:00+00:00,238.97,,,0.008099,,,9.173e-05,,,1.411
2015-05-05 00:00:00+00:00,235.82,,,0.007714,,,9.103e-05,,,1.402
2015-05-06 00:00:00+00:00,230.03,,,0.007646,,,9.038e-05,,,1.391
2015-05-07 00:00:00+00:00,237.73,,,0.007576,,,8.702e-05,,,1.462
2015-05-08 00:00:00+00:00,243.74,,,0.007383,,,8.938e-05,,,1.47
2015-05-09 00:00:00+00:00,241.4,,,0.007462,,,8.973e-05,,,1.441
2015-05-10 00:00:00+00:00,239.96,,,0.00728,,,9.233e-05,,,1.431
2015-05-11 00:00:00+00:00,241.81,,,0.007322,,,9.016e-05,,,1.44
2015-05-12 00:00:00+00:00,241.58,,,0.007499,,,0.0001127,,,1.441
2015-05-13 00:00:00+00:00,236.38,,,0.006692,,,0.0001159,,,1.439
2015-05-14 00:00:00+00:00,236.9,,,0.006628,,,0.0001125,,,1.442
2015-05-15 00:00:00+00:00,237.2,,,0.006611,,,0.0001208,,,1.45
2015-05-16 00:00:00+00:00,236.23,,,0.006485,,,0.0001186,,,1.451
2015-05-17 00:00:00+00:00,236.3,,,0.006288,,,0.0001163,,,1.45
2015-05-18 00:00:00+00:00,232.64,,,0.005453,,,0.0001139,,,1.44
2015-05-19 00:00:00+00:00,232.02,,,0.00649,,,0.0001178,,,1.45
2015-05-20 00:00:00+00:00,233.96,,,0.006359,,,0.0001261,,,1.45
2015-05-21 00:00:00+00:00,235.38,,,0.006362,,,0.0001294,,,1.471
2015-05-22 00:00:00+00:00,240.37,,,0.00668,,,0.0001307,,,1.832
2015-05-23 00:00:00+00:00,238.94,,,0.006886,,,0.0001364,,,1.783
2015-05-24 00:00:00+00:00,240.98,,,0.006779,,,0.0001437,,,1.812
2015-05-25 00:00:00+00:00,237.41,,,0.006913,,,0.0001409,,,1.796
2015-05-26 00:00:00+00:00,237.84,,,0.007238,,,0.0001481,,,1.811
2015-05-27 00:00:00+00:00,237.29,,,0.01498,,,0.0001898,,,1.842
2015-05-28 00:00:00+00:00,237.32,,,0.007998,,,0.002,,,1.832
2015-05-29 00:00:00+00:00,237.03,,,0.01412,,,0.000178,,,1.822
2015-05-30 00:00:00+00:00,233.22,,,0.008184,,,0.00016,,,1.801
2015-05-31 00:00:00+00:00,229.84,,,0.009,,,0.0001518,,,1.63
2015-06-01 00:00:00+00:00,223.14,,,0.0056,,,0.0001467,,,1.611
2015-06-02 00:00:00+00:00,225.74,,,0.00857,,,0.000175,,,1.661
2015-06-03 00:00:00+00:00,225.59,,,0.005606,,,0.000154,,,1.672
2015-06-04 00:00:00+00:00,224.22,,,0.008919,,,0.0001409,,,1.661
2015-06-05 00:00:00+00:00,225.29,,,0.00786,,,0.0001503,,,1.74
2015-06-06 00:00:00+00:00,224.74,,,0.007843,,,0.00017,,,1.75
2015-06-07 00:00:00+00:00,223.47,,,0.007882,,,0.00017,,,1.732
2015-06-08 00:00:00+00:00,228.57,,,0.007968,,,0.00017,,,1.781
2015-06-09 00:00:00+00:00,229.56,,,0.008023,,,0.000155,,,1.797
2015-06-10 00:00:00+00:00,228.79,,,0.008028,,,0.000155,,,1.752
2015-06-11 00:00:00+00:00,229.88,,,0.008,,,0.0001525,,,1.791
2015-06-12 00:00:00+00:00,230.46,,,0.007916,,,0.000156,,,1.801
2015-06-13 00:00:00+00:00,232.48,,,0.0079,,,0.000156,,,1.853
2015-06-14 00:00:00+00:00,233.75,,,0.008109,,,0.00017,,,1.993
2015-06-15 00:00:00+00:00,237.0,,,0.0084,,,0.00014,,,2.008
2015-06-16 00:00:00+00:00,249.82,,,0.009291,,,0.000179,,,2.832
2015-06-17 00:00:00+00:00,247.38,,,0.009786,,,0.00021,,,2.852
2015-06-18 00:00:00+00:00,248.44,,,0.01024,,,0.00021,,,3.087
2015-06-19 00:00:00+00:00,244.13,,,0.01139,,,0.000191,,,2.805
2015-06-20 00:00:00+00:00,244.98,,,0.01078,,,0.00019,,,3.037
2015-06-21 00:00:00+00:00,244.1,,,0.01,,,0.0001878,,,3.014
2015-06-22 00:00:00+00:00,247.46,,,0.01025,,,0.000195,,,3.019
2015-06-23 00:00:00+00:00,243.76,,,0.01061,,,0.000182,,,2.963
2015-06-24 00:00:00+00:00,240.56,,,0.0115,,,0.000178,,,2.804
2015-06-25 00:00:00+00:00,242.56,,,0.0115,,,0.00018,,,2.842
2015-06-26 00:00:00+00:00,242.95,,,0.0122,,,0.000185,,,2.855
2015-06-27 00:00:00+00:00,250.73,,,0.011,,,0.00019,,,3.085
2015-06-28 00:00:00+00:00,248.88,,,0.01157,,,0.000185,,,3.045
2015-06-29 00:00:00+00:00,256.97,,,0.01167,,,9.9e-05,,,3.758
2015-06-30 00:00:00+00:00,264.12,,,0.01054,,,0.0001995,,,4.097
2015-07-01 00:00:00+00:00,257.62,,,0.01081,,,0.0001905,,,3.961
2015-07-02 00:00:00+00:00,254.88,,,0.01072,,,0.000189,,,4.071
2015-07-03 00:00:00+00:00,255.4,,,0.01088,,,0.0001891,,,4.089
2015-07-04 00:00:00+00:00,260.55,,,0.01055,,,0.0001928,,,4.104
2015-07-05 00:00:00+00:00,270.14,,,0.009663,,,0.0001903,,,4.766
2015-07-06 00:00:00+00:00,269.08,,,0.01025,,,0.0001963,,,5.325
2015-07-07 00:00:00+00:00,266.21,,,0.009275,,,0.0001954,,,5.325
2015-07-08 00:00:00+00:00,268.64,,,0.0097,,,0.0001947,,,6.094
2015-07-09 00:00:00+00:00,269.14,,,0.0084,,,0.0002035,,,7.603
2015-07-10 00:00:00+00:00,283.62,,,0.008435,,,0.00019,,,4.26
2015-07-11 00:00:00+00:00,291.97,,,0.008453,,,0.0002004,,,4.279
2015-07-12 00:00:00+00:00,310.44,,,0.008251,,,0.0002038,,,5.176
2015-07-13 00:00:00+00:00,290.35,,,0.008292,,,0.0001981,,,4.541
2015-07-14 00:00:00+00:00,286.96,,,0.008362,,,0.0001995,,,4.539
2015-07-15 00:00:00+00:00,283.42,,,0.008282,,,0.00019,,,4.111
2015-07-16 00:00:00+00:00,276.59,,,0.007985,,,0.0001776,,,3.597
2015-07-17 00:00:00+00:00,279.62,,,0.008115,,,0.0001788,,,3.737
2015-07-18 00:00:00+00:00,274.05,,,0.007953,,,0.0001824,,,3.88
2015-07-19 00:00:00+00:00,273.18,,,0.008031,,,0.0001716,,,3.6
2015-07-20 00:00:00+00:00,277.68,,,0.007928,,,0.0001707,,,3.871
2015-07-21 00:00:00+00:00,275.09,,,0.007703,,,0.00017,,,3.701
2015-07-22 00:00:00+00:00,276.46,,,0.007641,,,0.000188,,,3.776
2015-07-23 00:00:00+00:00,275.52,,,0.007502,,,0.0001766,,,3.755
2015-07-24 00:00:00+00:00,288.37,,,0.00772,,,0.0001899,,,4.603
2015-07-25 00:00:00+00:00,288.74,,,0.007955,,,0.0001906,,,4.587
2015-07-26 00:00:00+00:00,291.77,,,0.008286,,,0.0001873,,,4.569
2015-07-27 00:00:00+00:00,293.01,,,0.008559,,,0.0001921,,,4.588
2015-07-28 00:00:00+00:00,293.7,,,0.008388,,,0.0001901,,,4.985
2015-07-29 00:00:00+00:00,288.37,,,0.008328,,,0.0001837,,,4.727
2015-07-30 00:00:00+00:00,287.02,,,0.008413,,,0.0001836,,,4.531
2015-07-31 00:00:00+00:00,283.73,,,0.008214,,,0.0001849,,,4.556
2015-08-01 00:00:00+00:00,280.47,,,0.008108,,,0.0001702,,,4.189
2015-08-02 00:00:00+00:00,281.36,,,0.008216,,,0.0001772,,,4.141
2015-08-03 00:00:00+00:00,281.58,,,0.008095,,,0.0001737,,,4.192
2015-08-04 00:00:00+00:00,284.3,,,0.008253,,,0.0001778,,,4.336
2015-08-05 00:00:00+00:00,281.72,,,0.0086,,,0.0001703,,,4.304
2015-08-06 00:00:00+00:00,278.0,,,0.007831,,,0.0001724,,,4.014
2015-08-07 00:00:00+00:00,277.89,2.773,,0.008056,,,0.0001651,,,4.099
2015-08-08 00:00:00+00:00,258.6,0.8076,,0.008306,,,0.0001661,,,3.774
2015-08-09 00:00:00+00:00,263.87,0.7428,,0.008792,,,0.0001618,,,3.869
2015-08-10 00:00:00+00:00,263.3,0.6846,,0.00918,,,0.0001636,,,3.882
2015-08-11 00:00:00+00:00,269.03,1.059,,0.008275,,,0.0001584,,,4.083
2015-08-12 00:00:00+00:00,267.66,1.252,,0.008065,,,0.0001609,,,3.984
2015-08-13 00:00:00+00:00,263.44,1.781,,0.008132,,,0.0001598,,,3.85
2015-08-14 00:00:00+00:00,265.03,1.801,,0.00833,,,0.0001564,,,3.994
2015-08-15 00:00:00+00:00,260.52,1.656,,0.008152,,,0.0001548,,,3.905
2015-08-16 00:00:00+00:00,257.12,1.437,,0.007963,,,0.0001536,,,3.951
2015-08-17 00:00:00+00:00,257.13,1.195,,0.008154,,,0.0001534,,,3.966
2015-08-18 00:00:00+00:00,246.72,1.271,,0.007947,,,0.0001464,,,3.819
2015-08-19 00:00:00+00:00,226.0,1.263,,0.007524,,,0.0001382,,,3.4
2015-08-20 00:00:00+00:00,234.66,1.481,,0.007774,,,0.0001401,,,3.567
2015-08-21 00:00:00+00:00,232.4,1.438,,0.007758,,,0.0001474,,,3.538
2015-08-22 00:00:00+00:00,229.54,1.387,,0.007595,,,0.0001428,,,3.48
2015-08-23 00:00:00+00:00,226.75,1.347,,0.007376,,,0.0001479,,,3.35
2015-08-24 00:00:00+00:00,211.43,1.244,,0.007129,,,0.0001369,,,2.925
2015-08-25 00:00:00+00:00,220.51,1.166,,0.007129,,,0.0001318,,,2.933
2015-08-26 00:00:00+00:00,224.97,1.158,,0.007269,,,0.0001323,,,2.923
2015-08-27 00:00:00+00:00,222.73,1.132,,0.007303,,,0.0001329,,,2.802
2015-08-28 00:00:00+00:00,231.64,1.186,,0.007461,,,0.0001304,,,2.862
2015-08-29 00:00:00+00:00,228.5,1.18,,0.007659,,,0.0001313,,,2.846
2015-08-30 00:00:00+00:00,228.4,1.327,,0.007763,,,0.0001277,,,2.79
2015-08-31 00:00:00+00:00,229.47,1.351,,0.00763,,,0.000125,,,2.819
2015-09-01 00:00:00+00:00,227.18,1.35,,0.007779,,,0.0001299,,,2.79
2015-09-02 00:00:00+00:00,228.63,1.288,,0.007547,,,0.0001289,,,2.778
2015-09-03 00:00:00+00:00,226.2,1.259,,0.007514,,,0.0001254,,,2.592
2015-09-04 00:00:00+00:00,230.25,1.273,,0.007594,,,0.0001237,,,2.672
2015-09-05 00:00:00+00:00,233.67,1.32,,0.007452,,,0.0001266,,,2.863
2015-09-06 00:00:00+00:00,239.86,1.301,,0.007743,,,0.000132,,,3.046
2015-09-07 00:00:00+00:00,239.58,1.242,,0.007664,,,0.0001292,,,3.045
2015-09-08 00:00:00+00:00,243.24,1.23,,0.007754,,,0.0001357,,,3.029
2015-09-09 00:00:00+00:00,237.41,1.207,,0.00749,,,0.0001308,,,2.894
2015-09-10 00:00:00+00:00,238.08,1.162,,0.007542,,,0.0001309,,,2.931
2015-09-11 00:00:00+00:00,239.9,0.9754,,0.0079,,,0.0001225,,,2.938
2015-09-12 00:00:00+00:00,235.6,1.041,,0.00755,,,0.0001283,,,2.819
2015-09-13 00:00:00+00:00,230.19,0.9378,,0.007573,,,0.0001252,,,2.795
2015-09-14 00:00:00+00:00,229.91,0.8743,,0.007261,,,0.000125,,,2.825
2015-09-15 00:00:00+00:00,229.53,0.9436,,0.007416,,,0.0001249,,,2.802
2015-09-16 00:00:00+00:00,228.6,0.903,,0.007189,,,0.0001221,,,2.78
2015-09-17 00:00:00+00:00,232.72,0.8853,,0.007282,,,0.0001279,,,2.902
2015-09-18 00:00:00+00:00,232.21,0.8501,,0.007356,,,0.0001255,,,2.928
2015-09-19 00:00:00+00:00,231.11,0.8882,,0.007278,,,0.0001298,,,2.859
2015-09-20 00:00:00+00:00,231.09,0.9403,,0.0072,,,0.00013,,,2.837
2015-09-21 00:00:00+00:00,226.33,0.9019,,0.0076,,,0.0001287,,,2.782
2015-09-22 00:00:00+00:00,230.01,0.8963,,0.007027,,,0.0001253,,,2.821
2015-09-23 00:00:00+00:00,229.89,0.895,,0.00651,,,0.0001269,,,2.849
2015-09-24 00:00:00+00:00,233.76,0.8142,,0.0067,,,0.000122,,,2.898
2015-09-25 00:00:00+00:00,235.03,0.7408,,0.006658,,,0.0001224,,,2.87
2015-09-26 00:00:00+00:00,234.3,0.779,,0.006596,,,0.0001258,,,2.869
2015-09-27 00:00:00+00:00,232.5,0.7219,,0.006415,,,0.0001219,,,2.861
2015-09-28 00:00:00+00:00,238.87,0.5879,,0.006008,,,0.0001249,,,3.026
2015-09-29 00:00:00+00:00,236.71,0.6816,,0.005526,,,0.0001239,,,2.988
2015-09-30 00:00:00+00:00,235.93,0.7177,,0.005615,,,0.0001246,,,2.985
2015-10-01 00:00:00+00:00,237.05,0.6818,,0.005395,,,0.0001225,,,2.981
2015-10-02 00:00:00+00:00,236.71,0.6758,,0.005809,,,0.0001213,,,2.96
2015-10-03 00:00:00+00:00,238.58,0.6866,,0.00527,,,0.0001243,,,3.009
2015-10-04 00:00:00+00:00,238.33,0.6661,,0.005043,,,0.0001238,,,2.982
2015-10-05 00:00:00+00:00,240.15,0.6287,,0.004885,,,0.0001202,,,2.992
2015-10-06 00:00:00+00:00,246.14,0.6555,,0.005422,,,0.0001204,,,3.11
2015-10-07 00:00:00+00:00,242.98,0.6116,,0.0055,,,0.0001235,,,3.029
2015-10-08 00:00:00+00:00,242.58,0.6205,,0.004842,,,0.0001228,,,3.037
2015-10-09 00:00:00+00:00,244.04,0.6489,,0.0055,,,0.0001176,,,3.091
2015-10-10 00:00:00+00:00,245.35,0.6269,,0.005008,,,0.000118,,,3.093
2015-10-11 00:00:00+00:00,247.65,0.6342,,0.005183,,,0.0001239,,,3.127
2015-10-12 00:00:00+00:00,245.35,0.6274,,0.005258,,,0.0001258,,,3.112
2015-10-13 00:00:00+00:00,248.78,0.6033,,0.0054,,,0.0001227,,,3.142
2015-10-14 00:00:00+00:00,252.33,0.5112,,0.005312,,,0.0001246,,,3.111
2015-10-15 00:00:00+00:00,254.44,0.559,,0.005341,,,0.0001239,,,3.085
2015-10-16 00:00:00+00:00,262.87,0.5318,,0.005313,,,0.0001219,,,3.099
2015-10-17 00:00:00+00:00,269.58,0.5472,,0.005051,,,0.0001216,,,3.047
2015-10-18 00:00:00+00:00,261.67,0.5173,,0.004961,,,0.0001207,,,2.995
2015-10-19 00:00:00+00:00,263.82,0.4891,,0.005081,,,0.0001202,,,3.035
2015-10-20 00:00:00+00:00,269.75,0.4356,,0.004645,,,0.0001209,,,3.063
2015-10-21 00:00:00+00:00,267.11,0.4405,,0.0046,,,0.00012,,,3.064
2015-10-22 00:00:00+00:00,274.42,0.5875,,0.004492,,,0.0001167,,,3.1
2015-10-23 00:00:00+00:00,276.92,0.5198,,0.004569,,,0.0001169,,,3.08
2015-10-24 00:00:00+00:00,282.56,0.5739,,0.004642,,,0.0001154,,,3.087
2015-10-25 00:00:00+00:00,287.86,0.6511,,0.004499,,,0.0001161,,,3.071
2015-10-26 00:00:00+00:00,285.15,0.7417,,0.0051,,,0.0001162,,,3.084
2015-10-27 00:00:00+00:00,294.66,0.8692,,0.004614,,,0.0001161,,,3.084
2015-10-28 00:00:00+00:00,303.54,1.008,,0.004445,,,0.0001209,,,3.073
2015-10-29 00:00:00+00:00,313.63,1.164,,0.004003,,,0.00013,,,3.807
2015-10-30 00:00:00+00:00,327.12,1.039,,0.005249,,,0.00013,,,3.844
2015-10-31 00:00:00+00:00,311.24,0.8929,,0.005033,,,0.0001303,,,3.554
2015-11-01 00:00:00+00:00,322.95,1.05,,0.004844,,,0.0001325,,,3.674
2015-11-02 00:00:00+00:00,359.28,0.9639,,0.0045,,,0.0001364,,,3.968
2015-11-03 00:00:00+00:00,396.49,0.9956,,0.0051,,,0.000155,,,4.285
2015-11-04 00:00:00+00:00,400.89,0.8679,,0.0045,,,0.00014,,,3.99
2015-11-05 00:00:00+00:00,382.7,0.8898,,0.0041,,,0.0001544,,,3.759
2015-11-06 00:00:00+00:00,369.81,0.9168,,0.004415,,,0.00016,,,3.425
2015-11-07 00:00:00+00:00,385.09,0.9165,,0.00445,,,0.0001442,,,3.477
2015-11-08 00:00:00+00:00,371.56,1.019,,0.004,,,0.00014,,,3.337
2015-11-09 00:00:00+00:00,380.22,1.001,,0.004449,,,0.00014,,,3.331
2015-11-10 00:00:00+00:00,336.69,0.9232,,0.00435,,,0.0001229,,,3.113
2015-11-11 00:00:00+00:00,304.71,0.7798,,0.0047,,,0.00013,,,2.924
2015-11-12 00:00:00+00:00,333.85,0.8924,,0.005,,,0.0001345,,,3.239
2015-11-13 00:00:00+00:00,333.77,0.8922,,0.00434,,,0.000115,,,3.211
2015-11-14 00:00:00+00:00,331.77,0.8855,,0.0048,,,0.00013,,,3.169
2015-11-15 00:00:00+00:00,317.45,0.9006,,0.004172,,,0.00014,,,3.037
2015-11-16 00:00:00+00:00,330.21,0.9375,,0.004308,,,0.000125,,,3.167
2015-11-17 00:00:00+00:00,333.91,0.9951,,0.0044,,,0.000139,,,3.176
2015-11-18 00:00:00+00:00,335.92,0.9943,,0.0041,,,0.00014,,,3.174
2015-11-19 00:00:00+00:00,324.98,0.9502,,0.004173,,,0.000131,,,3.105
2015-11-20 00:00:00+00:00,321.12,0.93,,0.004203,,,0.0001275,,,3.103
2015-11-21 00:00:00+00:00,324.7,0.9712,,0.004058,,,0.0001359,,,3.129
2015-11-22 00:00:00+00:00,322.78,0.9616,,0.004327,,,0.0001322,,,3.112
2015-11-23 00:00:00+00:00,322.12,0.9425,,0.004397,,,0.0001288,,,3.113
